chemical	name	molecular_weight	SMILES_string
CIDs25217740	SCHEMBL13198923	218.396025	CCC(CO)NCCNC(CC)CO
CIDs25217741	Bosentan-d4	555.638707	CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC
CIDs25217742	4-tert-butyl-N-[6-(2-hydroxyethoxy)-5-(2-methoxyphenoxy)-2-(4,5,6-trideuteriopyrimidin-2-yl)pyrimidin-4-yl]benzenesulfonamide	554.632545	CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC
CIDs25217836	(4R)-4-[(6R,7R,10S,13R)-6-ethyl-3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]valeric acid	420.62516	CCC1C2CC(CCC2(C3CCC4(C(C3C1O)CCC4C(C)CCC(=O)O)C)C)O
CIDs25217837	4-[(2S,3R)-3-deuteriooxy-3-(2,4-difluorophenyl)-4-(1,2,4-triazol-1-yl)butan-2-yl]-5-fluoropyrimidine	350.316631	CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O
CIDs25217838	(2R,3S)-3-(5-fluoropyrimidin-4-yl)-1-(1,2,4-triazol-1-yl)-2-(2,3,5-trideuterio-4,6-difluorophenyl)butan-2-ol	352.328955	CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O
CIDs25217839	(2R,3S)-3,4,4,4-tetradeuterio-2-(2,4-difluorophenyl)-3-(5-fluoropyrimidin-4-yl)-1-(1,2,4-triazol-1-yl)butan-2-ol	353.335117	CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O
CIDs25217840	(2R,3S)-3-(2,6-dideuterio-5-fluoropyrimidin-4-yl)-2-(2,4-difluorophenyl)-1-(1,2,4-triazol-1-yl)butan-2-ol	351.322793	CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O
CIDs25217864	2-[1-(aminomethyl)-2,2,5,5-tetradeuteriocyclohexyl]acetic acid	175.261427	C1CCC(CC1)(CC(=O)O)CN
CIDs25217865	2-[1-(aminomethyl)-2,2,3,3,4,4,5,5-octadeuteriocyclohexyl]acetic acid	179.286074	C1CCC(CC1)(CC(=O)O)CN
CIDs25217866	2-[1-(aminomethyl)-2,2,3,3,4,4,5,5,6,6-decadeuteriocyclohexyl]acetic acid	181.298398	C1CCC(CC1)(CC(=O)O)CN
CIDs25217867	2-[1-(aminomethyl)-3,3,4,4-tetradeuteriocyclohexyl]acetic acid	175.261427	C1CCC(CC1)(CC(=O)O)CN
CIDs25217868	deuterio 2-[2,2,3,3,4,4,5,5,6,6-decadeuterio-1-[dideuterio-(dideuterioamino)methyl]cyclohexyl]-2,2-dideuterioacetate	188.34153	C1CCC(CC1)(CC(=O)O)CN
CIDs25217870	2-[1-[amino(dideuterio)methyl]-2,2-dideuteriocyclohexyl]acetic acid	175.261427	C1CCC(CC1)(CC(=O)O)CN
CIDs25217871	SCHEMBL13198952	228.457643	CCC(CO)NCCNC(CC)CO
CIDs25217872	2,3,5,6-tetradeuterio-N-[6-(1,1,2,2-tetradeuterio-2-deuteriooxy-ethoxy)-5-[2,3,4,5-tetradeuterio-6-(trideuteriomethoxy)phenoxy]-2-(4,5,6-trideuteriopyrimidin-2-yl)pyrimidin-4-yl]-4-[2,2,2-trideuterio-1,1-bis(trideuteriomethyl)ethyl]benzenesulfonamide	579.78659	CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC
CIDs25217873	SCHEMBL13198926	214.371378	CCC(CO)NCCNC(CC)CO
CIDs25217874	SCHEMBL13198929	212.359054	CCC(CO)NCCNC(CC)CO
CIDs25217916	5-(2-besylethyl)-1-deuterio-3-[[(2S)-2,3,3,4,4,5,5-heptadeuterio-1-methyl-pyrrolidin-2-yl]methyl]indole	390.568334	CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4
CIDs25217917	5-(2-besylethyl)-3-[dideuterio-[(2R)-1-methylpyrrolidin-2-yl]methyl]-1H-indole	384.531364	CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4
CIDs25217918	5-(2-besylethyl)-3-[dideuterio-[(2R)-1-(trideuteriomethyl)pyrrolidin-2-yl]methyl]-1H-indole	387.549849	CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4
CIDs25217959	2,4-dideuterio-5-fluoro-6-[(2S,3R)-1,1,1,2,4,4-hexadeuterio-3-deuteriooxy-4-(3,5-dideuterio-1,2,4-triazol-1-yl)-3-(2,3,5-trideuterio-4,6-difluorophenyl)butan-2-yl]pyrimidine	363.396734	CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O
CIDs25217964	SCHEMBL13309403	478.453251	C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C.[Br-]
CIDs25217995	(2S)-3-deuterio-2-[2-[[(1S)-2-deuterio-1-methylol-propyl]amino]ethylamino]butan-1-ol	206.322084	CCC(CO)NCCNC(CC)CO
CIDs25217996	SCHEMBL13198954	218.396025	CCC(CO)NCCNC(CC)CO
CIDs25217997	SCHEMBL13198916	214.371378	CCC(CO)NCCNC(CC)CO
CIDs25217998	Sural-d4	208.334407	CCC(CO)NCCNC(CC)CO
CIDs25217999	SCHEMBL13198919	218.396025	CCC(CO)NCCNC(CC)CO
CIDs25218000	SCHEMBL13198920	210.346731	CCC(CO)NCCNC(CC)CO
CIDs25218001	SCHEMBL13198921	220.408348	CCC(CO)NCCNC(CC)CO
CIDs25218003	(2R)-1,1,2,3,3,4,4,4-octadeuterio-2-[2-[[(2S)-1,1,2,3,3,4,4,4-octadeuterio-1-hydroxybutan-2-yl]amino]ethylamino]butan-1-ol	220.408348	CCC(CO)NCCNC(CC)CO
CIDs25218030	2,5,8-trideuterio-6-fluoro-4-keto-7-(2,2,3,3,5,5,6,6-octadeuteriopiperazino)-1-(1,2,2,3,3-pentadeuteriocyclopropyl)quinoline-3-carboxylic acid	347.440112	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O
CIDs25218031	6-fluoro-4-keto-1-(1,2,2,3,3-pentadeuteriocyclopropyl)-7-piperazino-quinoline-3-carboxylic acid	336.372332	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O
CIDs25218032	ciprofloxacin-d8	339.390817	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O
CIDs25218153	deuterio 2,5,8-trideuterio-6-fluoro-7-(2,2,3,3,4,5,5,6,6-nonadeuteriopiperazin-1-yl)-4-oxo-1-(1,2,2,3,3-pentadeuteriocyclopropyl)quinoline-3-carboxylate	349.452435	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O
CIDs25218154	2-[(Z)-[1-(2-amino-4-thiazolyl)-2-[[(2S,3S)-2-methyl-4-oxo-1-sulfo-3-azetidinyl]amino]-2-oxoethylidene]amino]oxy-3,3,3-trideuterio-2-(trideuteriomethyl)propanoic acid	441.469751	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N
CIDs25218155	2-[(Z)-[1-(2-amino-5-deuterio-4-thiazolyl)-2-[[(2S,3S)-2-methyl-4-oxo-1-sulfo-3-azetidinyl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid	436.438942	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N
CIDs25218156	deuterio 3,3,3-trideuterio-2-[(Z)-[1-[5-deuterio-2-(dideuterioamino)thiazol-4-yl]-2-[deuterio-[(2S,3S)-2,3-dideuterio-1-deuteriooxysulfonyl-4-oxo-2-(trideuteriomethyl)azetidin-3-yl]amino]-2-oxo-ethylidene]amino]oxy-2-(trideuteriomethyl)propanoate	452.53753	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N
CIDs25218157	deuterio 3,3,3-trideuterio-2-[(Z)-[2-[deuterio-[(2S,3S)-2,3-dideuterio-1-deuteriooxysulfonyl-4-oxo-2-(trideuteriomethyl)azetidin-3-yl]amino]-1-[2-(dideuterioamino)thiazol-4-yl]-2-oxo-ethylidene]amino]oxy-2-(trideuteriomethyl)propanoate	451.531368	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N
CIDs25218229	SCHEMBL13198915	216.383701	CCC(CO)NCCNC(CC)CO
CIDs25218230	SCHEMBL13198933	212.359054	CCC(CO)NCCNC(CC)CO
CIDs25218281	deuterio 2-[(Z)-[2-[deuterio-[(2S,3S)-1-deuteriooxysulfonyl-2-methyl-4-oxo-azetidin-3-yl]amino]-1-[2-(dideuterioamino)thiazol-4-yl]-2-oxo-ethylidene]amino]oxy-2-methyl-propanoate	440.463589	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N
CIDs25218285	2-[(Z)-[1-(2-amino-5-deuterio-4-thiazolyl)-2-[[(3S)-2-methyl-4-oxo-1-sulfo-3-azetidinyl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid	436.438942	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N
CIDs25218359	N,N',1,1,2,2-hexadeuterio-N-[(2S)-1,1,3,3,4,4,4-heptadeuterio-1-deuteriooxybutan-2-yl]-N'-[(2S)-3,3,4,4,4-pentadeuterio-1-deuteriooxybutan-2-yl]ethane-1,2-diamine	224.432996	CCC(CO)NCCNC(CC)CO
CIDs25218360	SCHEMBL13198940	214.371378	CCC(CO)NCCNC(CC)CO
CIDs25218361	N,N',1,1,2,2-hexadeuterio-N-[(2R)-2,3,3,4,4,4-hexadeuterio-1-deuteriooxybutan-2-yl]-N'-[(2S)-2,3,3,4,4,4-hexadeuterio-1-deuteriooxybutan-2-yl]ethane-1,2-diamine	224.432996	CCC(CO)NCCNC(CC)CO
CIDs25218362	SCHEMBL13198942	212.359054	CCC(CO)NCCNC(CC)CO
CIDs25218363	SCHEMBL13198937	220.408348	CCC(CO)NCCNC(CC)CO
CIDs25218364	1-[2-deuteriooxy-2-(2,4-difluorophenyl)-3-(1,2,4-triazol-1-yl)propyl]-1,2,4-triazole	307.276948	C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O
CIDs25218413	2-[(Z)-[1-(2-amino-4-thiazolyl)-2-[[(3S)-2-methyl-4-oxo-1-sulfo-3-azetidinyl]amino]-2-oxoethylidene]amino]oxy-3,3,3-trideuterio-2-(trideuteriomethyl)propanoic acid	441.469751	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N
CIDs25218420	[6-hydroxy-2-(4-hydroxyphenyl)benzothiophen-3-yl]-[2,3,5,6-tetradeuterio-4-(2-piperidinoethoxy)phenyl]methanone	477.607927	C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
CIDs25218421	(6R)-N,N,1,2,4,5,5,6,7,7,8,8,9-tridecadeuterio-6-[deuterio(dideuteriomethyl)amino]carbazole-3-carboxamide	259.402868	CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N
CIDs25221045	4-amino-1-[(2R,4R,5R)-2,4,5-trideuterio-5-[dideuterio(hydroxy)methyl]-3,3-difluoro-4-hydroxy-2-oxolanyl]-2-pyrimidinone	268.228955	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
CIDs25221046	5,6-dideuterio-4-(dideuterioamino)-1-[(2R,4R,5R)-2,4,5-trideuterio-4-deuteriooxy-5-[dideuterio(deuteriooxy)methyl]-3,3-difluorooxolan-2-yl]pyrimidin-2-one	274.265926	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
CIDs25221802	(3R)-3-deuteriooxy-1-[(1R,2R)-2-homoveratryloxycyclohexyl]pyrrolidine	350.470602	COC1=C(C=C(C=C1)CCOC2CCCCC2N3CCC(C3)O)OC
CIDs25221803	2,2,3,3-tetradeuterio-3-[[dideuterio-(5-deuterio-2-guanidino-thiazol-4-yl)methyl]thio]-N'-sulfamoyl-propionamidine	344.488532	C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N
CIDs25221804	3-[[2-[bis(dideuterioamino)methyleneamino]-5-deuterio-thiazol-4-yl]methylthio]-N,N-dideuterio-N'-(dideuteriosulfamoyl)propionamidine	346.500856	C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N
CIDs25221805	(3R)-1-[(1R,6R)-1,2,2,3,3,4,4,5,5,6-decadeuterio-6-homoveratryloxy-cyclohexyl]pyrrolidin-3-ol	359.526058	COC1=C(C=C(C=C1)CCOC2CCCCC2N3CCC(C3)O)OC
CIDs25221806	3-[[[2-[bis(dideuterioamino)methyleneamino]-5-deuterio-thiazol-4-yl]-dideuterio-methyl]thio]-N,N,2,2,3,3-hexadeuterio-N'-(dideuteriosulfamoyl)propionamidine	352.537827	C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N
CIDs25221913	(4R)-1-[(1R,6R)-1,2,2,3,3,4,4,5,5,6-decadeuterio-6-[1,1,2,2-tetradeuterio-2-[2,3,6-trideuterio-4,5-bis(trideuteriomethoxy)phenyl]ethoxy]cyclohexyl]-2,2,3,3,4,5,5-heptadeuterio-4-deuteriooxypyrrolidine	380.655455	COC1=C(C=C(C=C1)CCOC2CCCCC2N3CCC(C3)O)OC
CIDs25221914	(2R,3R,4R,5S)-1-butyl-3,4,5-trideuteriooxy-2-(deuteriooxymethyl)piperidine	223.302687	CCCCN1CC(C(C(C1CO)O)O)O
CIDs25221915	(3S,4R,5R,6R)-1-butyl-2,2,3,4,5,6-hexadeuterio-6-[dideuterio(hydroxy)methyl]piperidine-3,4,5-triol	227.327334	CCCCN1CC(C(C(C1CO)O)O)O
CIDs25221916	(2R,3R,4R,5S)-2-methylol-1-(1,1,2,2,3,3,4,4-octadeuteriobutyl)piperidine-3,4,5-triol	227.327334	CCCCN1CC(C(C(C1CO)O)O)O
CIDs25221917	(3S,4R,5R,6R)-2,2,3,4,5,6-hexadeuterio-3,4,5-trideuteriooxy-6-[dideuterio(deuteriooxy)methyl]-1-(1,1,2,2,3,3,4,4,4-nonadeuteriobutyl)piperidine	240.407437	CCCCN1CC(C(C(C1CO)O)O)O
CIDs25222240	SCHEMBL10192570	261.272944	C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N
CIDs25222241	SCHEMBL10192582	262.279105	C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N
CIDs25222242	1,3,3,5-tetradeuterio-5-[4-(dideuterioamino)-1-oxo-isoindolin-2-yl]piperidine-2,6-dione	265.297591	C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N
CIDs25222243	SCHEMBL15874225	262.279105	C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N
CIDs25222351	1,3,3,4,4,5-hexadeuterio-5-[1,1,4,5,6-pentadeuterio-7-(dideuterioamino)-3-oxoisoindol-2-yl]piperidine-2,6-dione	272.340723	C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N
CIDs25222352	SCHEMBL10192563	263.285267	C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N
CIDs25222363	Effient-d5	378.471912	CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4
CIDs25222364	[5-[2-cyclopropyl-1-deuterio-1-(2-fluorophenyl)-2-oxoethyl]-6,7-dihydro-4H-thieno[3,2-c]pyridin-2-yl] acetate	374.447265	CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4
CIDs25222365	[5-[2-cyclopropyl-2-oxo-1-(2,3,4,5-tetradeuterio-6-fluorophenyl)ethyl]-6,7-dihydro-4H-thieno[3,2-c]pyridin-2-yl] acetate	377.46575	CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4
CIDs25222366	[5-[2-cyclopropyl-1-(2-fluorophenyl)-2-oxoethyl]-3,4,4,6,6,7,7-heptadeuteriothieno[3,2-c]pyridin-2-yl] acetate	380.484236	CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4
CIDs25222367	[5-[2-cyclopropyl-1-(2-fluorophenyl)-2-oxoethyl]-3-deuterio-6,7-dihydro-4H-thieno[3,2-c]pyridin-2-yl] acetate	374.447265	CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4
CIDs25222473	[5-[2-cyclopropyl-1-(2-fluorophenyl)-2-oxoethyl]-6,7-dihydro-4H-thieno[3,2-c]pyridin-2-yl] 2,2,2-trideuterioacetate	376.459589	CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4
CIDs25222474	[3,4,4,6,6,7,7-heptadeuterio-5-[1-deuterio-2-oxo-2-(1,2,2,3,3-pentadeuteriocyclopropyl)-1-(2,3,4,5-tetradeuterio-6-fluorophenyl)ethyl]thieno[3,2-c]pyridin-2-yl] 2,2,2-trideuterioacetate	393.564339	CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4
CIDs25222476	4-[4-[[4-chloro-3-(trifluoromethyl)phenyl]carbamoylamino]-2,3,6-trideuterio-phenoxy]-N-methyl-picolinamide	467.843435	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
CIDs25222477	4-[4-[[4-chloro-2,5-dideuterio-3-(trifluoromethyl)phenyl]carbamoylamino]phenoxy]-N-methyl-picolinamide	466.837273	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
CIDs25222580	4-[4-[[[4-chloro-3-(trifluoromethyl)phenyl]-deuterio-carbamoyl]-deuterio-amino]phenoxy]-N-deuterio-N-methyl-picolinamide	467.843435	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
CIDs25222581	4-[4-[[[4-chloro-2,3,6-trideuterio-5-(trifluoromethyl)phenyl]-deuterio-carbamoyl]-deuterio-amino]-2,3,5,6-tetradeuterio-phenoxy]-N,3,5,6-tetradeuterio-N-(trideuteriomethyl)picolinamide	480.923538	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
CIDs25222582	4-[4-[[4-chloro-3-(trifluoromethyl)phenyl]carbamoylamino]phenoxy]-3,5,6-trideuterio-N-methyl-picolinamide	467.843435	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
CIDs25222583	isopropyl (Z)-2,2,3,3,4,4,5,6,7,7-decadeuterio-7-[(1R,2R,3R)-3,5-dihydroxy-2-[(3R)-3-hydroxy-5-phenyl-pentyl]cyclopentyl]hept-5-enoate	442.654418	CC(C)OC(=O)CCCC=CCC1C(CC(C1CCC(CCC2=CC=CC=C2)O)O)O
CIDs25222584	isopropyl (Z)-7-[(1R,2S,4R,5R)-1,2,3,3,4,5-hexadeuterio-2,4-dihydroxy-5-[(3R)-3-hydroxy-5-phenyl-pentyl]cyclopentyl]hept-5-enoate	438.629771	CC(C)OC(=O)CCCC=CCC1C(CC(C1CCC(CCC2=CC=CC=C2)O)O)O
CIDs25222608	SCHEMBL13147331	394.434769	CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36
CIDs25222687	isopropyl (Z)-3,3,5-trideuterio-7-[(1R,2R,3R)-3,5-dideuteriooxy-2-[(3R)-3-deuteriooxy-5-phenyl-pentyl]cyclopentyl]hept-5-enoate	438.629771	CC(C)OC(=O)CCCC=CCC1C(CC(C1CCC(CCC2=CC=CC=C2)O)O)O
CIDs25222711	(6S,12aR)-6-deuterio-6-(2,2-dideuterio-1,3-benzodioxol-5-yl)-2-methyl-3,7,12,12a-tetrahydropyrazino[1,2-b]$b-carboline-1,4-quinone	392.422445	CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36
CIDs25222712	SCHEMBL3074820	333.39005	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs25222713	(6S,12aR)-6-deuterio-6-(2,2-dideuterio-1,3-benzodioxol-5-yl)-2-(trideuteriomethyl)-3,7,12,12a-tetrahydropyrazino[1,2-b]$b-carboline-1,4-quinone	395.440931	CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36
CIDs25222714	SCHEMBL1751640	391.416284	CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36
CIDs25222715	1-[(2S,4R,5R)-4-deuteriooxy-5-(deuteriooxymethyl)-3,3-difluorooxolan-2-yl]-4-(dideuterioamino)pyrimidin-2-one	267.222794	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
CIDs25222716	4-amino-5,6-dideuterio-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one	265.21047	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
CIDs25222741	SCHEMBL13863653	348.447096	CN1C(=O)C=C(N(C1=O)CC2=CC=CC=C2C#N)N3CCCC(C3)N
CIDs25224475	SCHEMBL13991260	430.555005	CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O
CIDs25224477	SCHEMBL13991352	435.585814	CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O
CIDs25224482	Nicorandil-d4	215.199407	C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-]
CIDs25224483	nitric acid (1,1,2,2-tetradeuterio-2-nicotinamido-ethyl) ester	215.199407	C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-]
CIDs25224484	[1,1,2,2-tetradeuterio-2-[deuterio-(2,4,5,6-tetradeuteriopyridine-3-carbonyl)amino]ethyl] nitrate	220.230216	C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-]
CIDs25224489	Finasteride-d9	381.599596	CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C
CIDs25224555	(4S)-6-chloro-4-[2-(1,2,2,3,3-pentadeuteriocyclopropyl)ethynyl]-4-(trifluoromethyl)-1H-3,1-benzoxazin-2-one	320.705778	C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
CIDs25224556	(4S)-6-chloro-1,5,7,8-tetradeuterio-4-[2-(1,2,2,3,3-pentadeuteriocyclopropyl)ethynyl]-4-(trifluoromethyl)-3,1-benzoxazin-2-one	324.730426	C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
CIDs25224557	deuterio (4R)-3-[(3S,5S)-1-deuterio-5-[[deuterio(dideuteriosulfamoyl)amino]methyl]pyrrolidin-3-yl]sulfanyl-6-[(1R)-1-deuteriooxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylate	426.541231	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O
CIDs25224558	(4R,5S,6S)-4,5,6-trideuterio-7-oxo-3-[[(3S,5S)-5-[(sulfamoylamino)methyl]-3-pyrrolidinyl]thio]-6-[(1R)-1,2,2,2-tetradeuterio-1-hydroxyethyl]-4-(trideuteriomethyl)-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid	430.565878	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O
CIDs25224559	(4R)-3-[[(3S,5S)-2,2,3,4,4,5-hexadeuterio-5-[dideuterio-(sulfamoylamino)methyl]-3-pyrrolidinyl]thio]-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid	428.553554	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O
CIDs25224661	SCHEMBL12590701	460.739859	CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O
CIDs25224665	(1S,3aS,3bS,5aR,9aR,9bS,11aS)-N,1,2,2,3,3,3a,3b,4,4,5,5,5a,6,8,9,9b,10,10,11,11-henicosadeuterio-7-oxo-N-[2,2,2-trideuterio-1,1-bis(trideuteriomethyl)ethyl]-9a,11a-bis(trideuteriomethyl)indeno[5,4-f]quinoline-1-carboxamide	408.765964	CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C
CIDs25224669	(1S,3aS,3bS,5aR,9aR,9bS,11aS)-N-tert-butyl-1,2,2,3,3,3a,3b,4,4,5,5,5a,8,9,9b,10,10,11,11-nonadecadeuterio-7-oxo-9a,11a-bis(trideuteriomethyl)-6H-indeno[5,4-f]quinoline-1-carboxamide	397.698184	CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C
CIDs25224737	deuterio (4R,5S,6S)-4,5,6-trideuterio-3-[(3R,5S)-1,2,2,3,4,4-hexadeuterio-5-[dideuterio-[deuterio(dideuteriosulfamoyl)amino]methyl]pyrrolidin-3-yl]sulfanyl-7-oxo-6-[(1R)-1,2,2,2-tetradeuterio-1-deuteriooxyethyl]-4-(trideuteriomethyl)-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylate	443.645981	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O
CIDs25224823	N,N-dideuterio-9-[(2R,3S,4S,5R)-3,4-dideuteriooxy-5-(deuteriooxymethyl)-2-oxolanyl]-6-methoxy-2-purinamine	302.298109	COC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N
CIDs25224824	(2R,3S,4S,5R)-2-(2-amino-6-methoxypurin-9-yl)-2,3,4,5-tetradeuterio-5-[dideuterio(hydroxy)methyl]oxolane-3,4-diol	303.304271	COC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N
